,content,campus life,drugs,alcohol,greek life,humor,pop culture,dating,sex,sexuality,race,ethnicity,profanity,question,announcement
201,| don’t have a toxic trait Im just toxic in general,18.821890652179718,40.0874137878418,16.828277707099915,6.109229102730751,16.452346742153168,10.852990299463272,24.715399742126465,47.43039906024933,54.277193546295166,22.840052843093872,12.870685756206512,71.55936360359192,90.49152731895447,26.651528477668762
202,Feeling a slight tingle in my eye and sweating buckets,0.42194086126983166,0.05317836184985936,0.1503757550381124,0.0676096708048135,10.381537675857544,0.49977246671915054,3.0376216396689415,0.4650477319955826,0.806326512247324,0.26530115865170956,13.6975958943367,10.391983389854431,76.17081999778748,60.148751735687256
203,Marta Pérez-Carbonell is an actual angel,0.4054732620716095,0.022585931583307683,0.03492400574032217,0.1215738127939403,58.208829164505005,12.154790759086609,2.6185063645243645,0.12464710744097829,35.338425636291504,0.6625929847359657,0.7683719508349895,35.23678183555603,97.25953936576843,81.66261315345764
204,| want a pet monkey that | can hold hands with,92.05190539360046,0.9875806979835033,2.895078994333744,43.141376972198486,6.355314701795578,4.417712613940239,13.33622932434082,1.9942089915275574,6.348100304603577,7.6314859092235565,10.11217087507248,6.5864235162734985,92.7850604057312,44.50468420982361
205,"The seniors who came to my dorm were so so kind, so sad that they're leaving so soon and | just met them",43.301817774772644,26.95026695728302,2.7907701209187508,0.7116534747183323,70.76603174209595,98.38056564331055,44.96961832046509,11.051584035158157,22.919686138629913,15.257568657398224,13.342846930027008,89.57354426383972,94.91482973098755,92.60036945343018
206,Heard T Pain took one look at Colgate Yik Yak and canceled,13.739912211894989,1.143442839384079,0.4645346198230982,0.6774764508008957,1.5582776628434658,73.19387197494507,45.1811820268631,5.382053926587105,7.6791368424892426,2.323637902736664,4.2670924216508865,41.21278524398804,99.3179202079773,71.27270698547363
207,what's the move tn,1.990201696753502,0.28666378930211067,2.29021068662405,0.3406898118555546,36.071768403053284,67.08046197891235,0.5861530546098948,0.8426401764154434,2.8146471828222275,14.290788769721985,8.084315061569214,39.26909863948822,87.00242638587952,90.60965180397034
208,A-trak promised me a free t-shirt,0.23734697606414557,0.37993506994098425,6.08445331454277,2.693724073469639,97.0084547996521,96.0536241531372,6.210757419466972,26.72654688358307,61.678069829940796,28.89268398284912,79.29750084877014,99.47770833969116,93.11606884002686,67.07001328468323
209,Fiji water boys g&,4.128512367606163,0.2283268142491579,0.19391378154978156,0.21795430220663548,17.847466468811035,0.04107608401682228,0.0423371879151091,0.21830967161804438,0.35165089648216963,1.3884210959076881,0.8119545876979828,97.42388725280762,90.78882932662964,68.70617866516113
210,professors that drop your lowest exam grade ~@,8.724470436573029,0.2106433967128396,8.318092674016953,2.530774846673012,28.68054211139679,52.353960275650024,0.3690322395414114,0.7045521400868893,5.321106314659119,13.695621490478516,9.945797175168991,22.85347729921341,65.02534747123718,97.58930802345276
211,I'm so excited for block party!,98.61593842506409,0.9823170490562916,1.3295188546180725,19.008779525756836,2.70974338054657,4.18001152575016,3.0419832095503807,1.5880251303315163,3.485049679875374,22.26133495569229,11.11561506986618,37.21531927585602,96.90330624580383,48.50943684577942
212,As a freshman | feel like everything | was excited for here just suddenly no longer exists. | wanted 2017 colgate not 2022,92.9245114326477,1.129989419132471,0.7684127427637577,0.7270592730492353,11.353807151317596,0.24401857517659664,0.3588011721149087,0.22552870213985443,0.7451715413480997,1.5930887311697006,1.146724633872509,56.88614845275879,98.55917692184448,4.3621305376291275
213,Anyone else doing HW for Chem 101 right now instead of having  fun? yO,0.3325678873807192,0.07638591341674328,0.11367806000635028,4.491603747010231,3.988461196422577,1.1943022720515728,89.56451416015625,4.668707028031349,50.10307431221008,1.2740948237478733,1.4867348596453667,27.363237738609314,91.57567024230957,59.670376777648926
214,Planning the next 50 years with her (girl | met last week),0.3081702161580324,0.11573220835998654,0.07777602295391262,0.06886572809889913,1.0194099508225918,0.3770203562453389,0.0878764723893255,0.08086138986982405,0.34434846602380276,0.9043916128575802,0.7450657431036234,30.528131127357483,97.33534455299377,57.27444887161255
215,| feel as though not enough people are discussing the pink eye epidemic,3.0842579901218414,76.98792219161987,97.77945280075073,3.0899755656719208,97.85980582237244,94.49187517166138,5.441878363490105,25.849637389183044,75.97786784172058,55.888432264328,90.26620388031006,98.54643940925598,93.70112419128418,54.542624950408936
216,Bruno zhong was at a-trak and pulled a beer out of his ass and chugged it there was poop on it,0.08407459245063365,0.031351723009720445,0.06824095617048442,0.7407981436699629,0.3284851321950555,0.2885539084672928,0.2717121737077832,0.03800711128860712,1.3411992229521275,0.967101939022541,0.9979917667806149,24.04617667198181,93.57664585113525,1.1855997145175934
217,6 months later and marriage still stares at me,95.00316977500916,15.991729497909546,98.46770167350769,90.9229040145874,79.89795804023743,98.73401522636414,83.28028917312622,74.79411363601685,85.21919846534729,8.144836127758026,5.040758848190308,64.36510682106018,99.57629442214966,2.8441060334444046
218,| just need to know if Monday jug night is still a thing please @ freshmen,65.53966999053955,0.4553398583084345,0.7875202223658562,10.892315953969955,10.673768073320389,3.5240937024354935,12.258115410804749,0.9290343150496483,3.7783347070217133,2.2592075169086456,8.449409157037735,47.918736934661865,80.23422956466675,96.96213006973267
219,"Ayo hope you're all doing well, only two weeks left! | believe in you!",94.41241025924683,4.625143483281136,3.9422105997800827,2.876444347202778,15.743251144886017,47.10513651371002,54.18729782104492,11.342799663543701,15.852208435535431,27.12697684764862,12.93938159942627,55.40171265602112,98.97440075874329,57.695865631103516
220,Where were all the relevant people at Trudy today? Not a single relevant character in sight,14.909090101718903,0.8437341079115868,1.7674705013632774,5.038927868008614,8.66151675581932,4.780198261141777,6.395047903060913,3.0749138444662094,18.082430958747864,14.656895399093628,7.142030447721481,99.35804605484009,98.85812401771545,79.15810346603394
221,| can’t even cry in the shower in peace. Why is the water going cold ®@,2.2044211626052856,0.7574499119073153,1.4324825257062912,3.4317322075366974,9.872488677501678,4.083692654967308,96.41632437705994,52.525681257247925,65.80801606178284,0.5911862011998892,0.9264306165277958,27.013584971427917,69.64862942695618,73.2072651386261
222,met a beautiful girl tonight and even if it doesn’t work out thank you for the brief but powerful feeling of happiness.,33.43258500099182,0.9110051207244396,1.0157530196011066,1.4862902462482452,10.687446594238281,6.541823595762253,0.14808379346504807,4.965359345078468,27.97711491584778,36.246490478515625,14.834141731262207,99.75601434707642,98.30580353736877,98.99599552154541
223,whoever sharted the burke elevator please go to jail,2.044833078980446,10.667173564434052,1.3305501081049442,1.3140023685991764,0.3503856249153614,20.867478847503662,0.4376365337520838,1.6122227534651756,3.303050994873047,3.7610791623592377,1.711064949631691,92.96943545341492,92.77225136756897,98.53375554084778
224,STORM NOW,67.70176291465759,11.911938339471817,5.896465852856636,3.404783084988594,6.042792275547981,22.10472822189331,33.65507125854492,10.841140896081924,46.98379337787628,98.8172709941864,95.6291675567627,99.87069368362427,86.11214756965637,68.91476511955261
225,i hate y'all,88.21282982826233,0.6070550065487623,3.0014455318450928,7.764517515897751,26.28527283668518,4.667491465806961,49.525806307792664,99.03967380523682,97.82602190971375,55.59409260749817,8.254032582044601,75.83114504814148,98.43176603317261,22.325484454631805
226,The only ppl here who have experienced spw are seniors and they were freshmen so | think it's fair to say no one knows what they're doing,3.448113799095154,0.33400359097868204,1.3941151089966297,0.7047249004244804,79.44206595420837,62.95607089996338,50.22979378700256,37.93331980705261,43.78514885902405,14.723151922225952,20.653578639030457,86.81073188781738,91.82068109512329,59.03356075286865
227,A guy in a sweater will make me fold,10.798859596252441,1.3713359832763672,0.5408823490142822,1.3489599339663982,96.07996344566345,85.4421854019165,61.26546263694763,6.0189832001924515,55.89897036552429,16.377387940883636,10.503507405519485,99.59469437599182,95.84949612617493,98.33499193191528
228,To that chick that literally ate the jello pit...  noodle like dinner,78.82136702537537,0.38166744634509087,0.5309142172336578,0.10723118903115392,28.81532609462738,14.401078224182129,0.21369652822613716,0.22974866442382336,0.42291167192161083,97.99165725708008,1.3197623193264008,27.554556727409363,86.84447407722473,60.96159815788269
229,Colgate speed running through the different weathers today,2.5020092725753784,6.389238685369492,41.39314591884613,0.8978637866675854,86.1564040184021,8.6082823574543,1.0457809083163738,1.2128598988056183,11.686260253190994,6.634057313203812,81.87044858932495,98.94479513168335,49.88248348236084,0.03729831369128078
230,shut up tau im sleeping,73.86179566383362,1.848539337515831,0.9272226132452488,6.8702831864356995,44.03868019580841,3.5947896540164948,44.343021512031555,99.81251358985901,97.92395830154419,22.131924331188202,14.173150062561035,98.65108132362366,94.28013563156128,73.09404015541077
231,if a senior walks into my room i will fuck them,45.11254131793976,2.9268452897667885,2.451380528509617,3.6910999566316605,1.6874995082616806,13.277101516723633,76.43004655838013,2.5852633640170097,12.155024707317352,74.96081590652466,84.82557535171509,98.24233055114746,93.71728301048279,97.36748337745667
232,| really don’t like you yt ppl,22.53013849258423,2.3345623165369034,2.045815624296665,0.48648775555193424,93.30663681030273,86.20126247406006,2.406679652631283,4.666389897465706,8.954478800296783,15.640963613986969,16.64988100528717,97.6874828338623,94.08200979232788,98.42701554298401
233,we can now access colgate yik yak during summer while we're back home!!! be sure to save your UFO location thing,98.03298711776733,7.563958317041397,51.61063075065613,8.30073133111,86.88055872917175,1.3866321183741093,2.0186809822916985,7.335246354341507,11.808626353740692,9.345000237226486,6.520500034093857,97.80578017234802,99.3093490600586,90.25282859802246
234,Balonek you really don’t gotta report the whole class to the deans plz relax,75.38467645645142,0.3062473377212882,1.362950075417757,3.3961042761802673,18.693800270557404,1.6410712152719498,0.29230425134301186,0.528979254886508,0.9908770211040974,4.87530343234539,1.8105270341038704,63.36197257041931,94.63419914245605,50.8588433265686
235,Finishing work before CSF Procrastinating on Sunday W,23.079228401184082,0.06051685777492821,2.846398763358593,0.8811850100755692,3.1664174050092697,52.51822471618652,0.11596649419516325,0.1080398098565638,1.300455629825592,2.1661490201950073,4.210872575640678,0.9551691822707653,99.19312596321106,30.222630500793457
236,respectfully what is the block party,88.52182626724243,51.92021727561951,59.587180614471436,0.36404619459062815,92.58305430412292,82.79720544815063,2.345613017678261,9.256444126367569,33.70445668697357,12.140519917011261,23.042938113212585,50.71113109588623,99.46169257164001,17.478634417057037
237,Best tiktoker at Colgate?,69.62850689888,49.504536390304565,94.5355474948883,34.06800031661987,79.65860366821289,51.942139863967896,80.29474020004272,20.307740569114685,28.352540731430054,11.373239010572433,4.02381606400013,53.720539808273315,99.59443211555481,96.63355350494385
238,"do we ""roll DU"" tonight or ""roll"" and DU tonight",25.628754496574402,0.05570323555730283,0.0647792883682996,0.0912895891815424,2.7122467756271362,0.3131227567791939,0.09136269218288362,0.07553697214461863,0.09817956015467644,2.915533073246479,1.74806397408247,49.710819125175476,98.99946451187134,93.76355409622192
239,Is last chance colgate just for seniors,7.56349191069603,0.20286852959543467,41.1721408367157,1.5789827331900597,75.5352258682251,7.635459303855896,1.0326184332370758,0.1407769275829196,1.0069847106933594,1.700853370130062,0.9398746304214001,38.38803172111511,99.81347322463989,10.588734596967697
240,so will my fake work at the glass or no? is it worth trying if i have a spare?,6.011347845196724,1.854647696018219,1.1838692240417004,3.8571231067180634,66.71844124794006,7.148247212171555,93.01638007164001,2.0577166229486465,4.72625233232975,12.654368579387665,8.725763857364655,51.951682567596436,96.57368063926697,24.751724302768707
241,last chance never DM ing me is the sole reason i didn’t fill it out but HM in beta .. hi,25.599300861358643,0.15810136683285236,13.1710946559906,1.0024694725871086,9.826511889696121,65.632563829422,0.5204406101256609,0.38675167597830296,0.9948508813977242,2.0914949476718903,1.2416568584740162,13.226588070392609,98.97337555885315,49.97349977493286
242,What time is block party,69.2629873752594,74.67833161354065,97.41533398628235,75.76615810394287,87.7507209777832,87.95722126960754,66.34119749069214,51.2645959854126,40.10207951068878,99.4486153125763,97.04064726829529,99.6742308139801,94.32037472724915,79.33894395828247
243,® BCURTY RAIDE &,90.42046070098877,3.1088104471564293,11.181847751140594,25.44027268886566,92.23130941390991,69.9585497379303,18.387730419635773,5.772260949015617,13.315150141716003,17.17417687177658,14.08785879611969,97.76684045791626,97.55110740661621,24.950990080833435
244,Y'all made storm the dorm sound like this huge thing but it’s just been one girl running up and down the hall and screaming,9.06049832701683,17.80366450548172,2.820643037557602,1.765422709286213,0.6630884483456612,9.788596630096436,57.442307472229004,32.71438777446747,65.37981033325195,55.32793998718262,31.864255666732788,89.85418677330017,96.29970788955688,16.032226383686066
245,u guys have me scared ®,8.067753911018372,2.2240739315748215,1.237962581217289,6.148499250411987,1.9677422940731049,0.938798300921917,1.9935941323637962,0.6401943508535624,2.3380016908049583,2.060234732925892,2.170197479426861,13.26873004436493,83.4408700466156,8.159281313419342
246,| have 9 hours to write 10 pages,18.377487361431122,4.306848719716072,1.6441158950328827,6.800507009029388,22.154824435710907,19.52168047428131,79.6599268913269,1.8749233335256577,7.295411825180054,19.605280458927155,6.418272852897644,39.38181698322296,98.77557754516602,55.00217080116272
247,When he doesn’t respond to the story you posted for him,96.41391038894653,99.8357355594635,0.10062697110697627,2.69049983471632,6.22330941259861,8.137476444244385,0.33207007218152285,3.4250441938638687,23.725272715091705,6.366918236017227,3.9058219641447067,99.7819185256958,99.46433305740356,29.693084955215454
248,who the Fuck is smoking Oxycontin in east hall,4.353511333465576,15.277357399463654,7.599370926618576,4.065275564789772,48.428234457969666,12.702667713165283,8.752696216106415,11.809931695461273,14.672471582889557,12.191981822252274,12.976251542568207,97.3884105682373,92.0010507106781,23.901569843292236
249,Upvote if you chop,56.690001487731934,3.3925913274288177,92.6862120628357,2.592269517481327,59.089672565460205,27.920371294021606,10.283277928829193,8.866036683321,26.66725516319275,29.791259765625,6.127188354730606,72.30798006057739,85.23650169372559,98.36317300796509
250,BLOCK PARTY: sig 1:30 next to fire department,97.65850901603699,1.3817723840475082,99.18477535247803,77.5858223438263,47.592929005622864,55.08611798286438,31.737715005874634,1.807968132197857,20.908886194229126,13.407720625400543,28.887224197387695,45.84580659866333,87.42504715919495,23.72925728559494
251,You can tell who the freshman guys are at a party by the way they carry their beers in their backpacks,17.62850731611252,1.8763037398457527,99.07535314559937,2.9401592910289764,92.6671028137207,29.126232862472534,1.9292142242193222,1.200601551681757,5.09830117225647,9.21105071902275,6.933271139860153,95.58886289596558,99.57960844039917,39.2972856760025
252,Jug is not closing!!! I’m a bartender and | asked them idk where y’all get ur info from,0.6744996178895235,0.5328016355633736,0.34007031936198473,0.5353148560971022,40.930917859077454,5.877268314361572,3.933686390519142,0.2666577696800232,0.9485301561653614,1.3759613037109375,1.7891855910420418,38.41087222099304,85.74026226997375,41.71164929866791
253,No person can do the things a clear blue sky can do for my mood,9.180956333875656,0.02690814435482025,0.07332349196076393,0.3418087959289551,0.6812827661633492,0.28415301349014044,0.030829280149191618,0.045799408690072596,0.2063553547486663,1.2016495689749718,0.48443013802170753,11.62947416305542,97.25906252861023,3.244400769472122
254,"If you had to own a small business in Hamilton (after graduation), what would you run? Money isn’t an object.",82.8342616558075,1.497363392263651,1.477260421961546,35.764703154563904,67.53508448600769,34.15493965148926,94.22388076782227,99.91245865821838,99.71966743469238,21.66706621646881,14.485010504722595,97.84536361694336,89.96466994285583,21.16946578025818
255,i wanna fuck a freshman and a senior so bad age gaps turn me on,0.8892503567039967,2.654785104095936,6.251004338264465,2.8085336089134216,27.011874318122864,5.20973913371563,74.66286420822144,78.78974080085754,59.73207950592041,10.650540888309479,5.870462208986282,90.186208486557,94.3466067314148,73.98201823234558
256,My girl had a dream | cheated on her. So I did last night. Gotta make her dreams come true,2.974320203065872,2.2730616852641106,0.07677001412957907,97.56996631622314,54.46246266365051,28.07193398475647,59.40929651260376,16.674645245075226,81.11785054206848,99.6425449848175,98.6998975276947,99.76316690444946,96.64109945297241,62.65975832939148
257,@ros eat dirt,4.211239144206047,0.9192673489451408,0.9440979920327663,1.2732306495308876,0.883143674582243,49.22488629817963,18.715588748455048,1.1937308125197887,4.050430282950401,9.074369072914124,13.478383421897888,86.72192096710205,99.31364059448242,72.87205457687378
258,yak is just 1 person saying something and then a week of “wait what happened??” And ppl are calling that drama,54.341745376586914,84.97571349143982,1.731744408607483,1.760702021420002,12.461603432893753,2.0290549844503403,2.3167170584201813,6.173762679100037,5.948272347450256,10.07838323712349,4.68691922724247,87.10850477218628,86.25395894050598,99.50501322746277
259,whoever storms my room is getting smoked out,37.81948387622833,80.04675507545471,31.871384382247925,3.970329836010933,66.12098217010498,21.423108875751495,27.447107434272766,36.151427030563354,57.85976052284241,33.12780261039734,15.37478119134903,97.1091628074646,93.56598854064941,68.87682676315308
260,there was a black bag found at frank at a table for two,8.042961359024048,0.4519577603787184,0.22968559060245752,0.25179616641253233,3.5036351531744003,5.411560833454132,0.3601877484470606,0.3142761066555977,0.5420996341854334,15.789970755577087,2.0776987075805664,37.82655596733093,99.58372116088867,10.424724966287613
261,Why ambulance outside of Curtis rn?,3.612833470106125,0.048955739475786686,0.0607286870945245,0.08567917393520474,74.51236248016357,96.89288139343262,0.7565166801214218,0.5933267995715141,5.820776522159576,0.2285935217514634,0.7956588640809059,52.846282720565796,61.840033531188965,93.40059161186218
262,it's denim day !!,77.76116132736206,17.318876087665558,82.12789297103882,2.6751505210995674,21.781685948371887,21.678315103054047,12.41644099354744,7.926885783672333,25.192096829414368,11.338397115468979,4.501695558428764,43.368545174598694,99.13437366485596,95.57142853736877
264,CAN SOMEONE DROP A SCHEDULE OF ALL OPEN PARTIES THIS WEEKEND,85.42654514312744,1.0289466008543968,22.88949489593506,9.952016174793243,93.51211190223694,76.71181559562683,2.6027968153357506,1.518911961466074,14.136862754821777,13.749635219573975,11.219274997711182,60.80608367919922,88.86517882347107,99.37731623649597
265,Who is KB?,73.02048206329346,0.09059655712917447,0.212932750582695,0.6125866435468197,1.328328438103199,0.2516248729079962,0.14078555395826697,1.3033315539360046,3.4548483788967133,3.7169963121414185,2.5371599942445755,37.85428702831268,99.01009798049927,86.5779459476471
266,Happy Block Party. Let’s have a day!,94.3258285522461,2.3353172466158867,51.13646388053894,9.208229929208755,16.293741762638092,34.59968864917755,65.08318781852722,10.413772612810135,30.102112889289856,16.407811641693115,11.613460630178452,46.0084468126297,90.34389853477478,82.15672969818115
267,my female professor just told me she’s proud of me and i cried. is this mommy issues,30.67944347858429,5.619422346353531,2.3141585290431976,3.0881959944963455,28.47314178943634,10.69217249751091,79.69451546669006,4.992043599486351,7.274309545755386,7.108500599861145,7.597769051790237,27.908188104629517,99.39648509025574,98.68272542953491
268,DU being the only open party once again proves their worth,96.93073630332947,13.204798102378845,97.19045162200928,18.67130547761917,54.23620939254761,21.355298161506653,25.813856720924377,15.917032957077026,41.837021708488464,24.182993173599243,13.035240769386292,58.03317427635193,98.87638092041016,53.76887917518616
269,Emma can u follow me back,71.04372978210449,0.03257629869040102,0.38173834327608347,0.054540473502129316,61.66306138038635,96.02071642875671,2.4598587304353714,0.22321036085486412,1.6507038846611977,57.159000635147095,0.19784499891102314,36.91062033176422,98.89593124389648,23.697921633720398
270,Will they kick me out of the lib if I'm here past 2AM,4.33020144701004,0.09792872006073594,99.37654733657837,3.561936318874359,0.08284974610432982,0.4519783891737461,0.048512715147808194,0.03778835525736213,0.6698133889585733,0.47804322093725204,0.5624718032777309,91.59206748008728,90.3455913066864,83.32067131996155
271,Can we talk about the ice luge at v club,24.83636885881424,42.6236629486084,70.25846838951111,11.210501194000244,82.95366168022156,81.22528791427612,7.2143979370594025,33.41258764266968,30.86855709552765,74.22605752944946,57.52272009849548,99.91412162780762,95.66057920455933,80.49269318580627
272,"regret drinking, feel sick",55.405765771865845,0.49662915989756584,1.803191564977169,3.959113731980324,0.41236039251089096,2.277829684317112,99.72442388534546,42.38171875476837,91.34448766708374,11.390823870897293,10.785423219203949,76.388418674469,97.08611369132996,26.88826620578766
273,® BCURTY STORM RNE& &,0.2136413473635912,0.2491032937541604,0.6816355045884848,0.5266095511615276,13.361184298992157,5.309171229600906,5.96994049847126,0.9493062272667885,1.6807585954666138,1.9940340891480446,2.951221540570259,22.706004977226257,91.25546216964722,12.883295118808746
274,Starting to feel hopeless ab getting a bf here,42.01372265815735,16.617555916309357,42.112934589385986,7.685251533985138,88.82550001144409,95.66186666488647,95.56147456169128,99.5032787322998,99.20759201049805,81.75604939460754,52.92230844497681,97.59402871131897,99.51142072677612,33.670130372047424
275,No one knows me like my social media algorithm right up until | get stupid ads for useless crap,18.185091018676758,26.40877068042755,1.7329692840576172,25.648581981658936,81.75160884857178,46.12771272659302,29.62736189365387,8.38998407125473,13.119889795780182,96.97844386100769,74.74981546401978,99.45704340934753,96.58170938491821,98.10572862625122
276,Who's gonna fuck A-Trak at the end of the night?,8.61194059252739,84.65695977210999,84.45703387260437,1.332699041813612,33.076733350753784,25.29599964618683,4.515606909990311,3.4538015723228455,5.864227190613747,7.3264822363853455,3.453129157423973,83.37714672088623,94.21454668045044,2.379121258854866
277,WE RUNNIN BACK THE CLOCK DIRTIS CURTIS,23.871684074401855,0.5212537012994289,1.9621936604380608,2.515384927392006,16.070926189422607,33.02161693572998,98.77007007598877,15.524864196777344,44.54805254936218,17.584998905658722,3.7125829607248306,73.00180196762085,99.24877882003784,20.42558193206787
278,Guys John jugs snap story has to be a secret code. He is trying to communicate with us ®,3.8732923567295074,0.4926152992993593,0.7472721859812737,0.05945368902757764,43.95127296447754,59.84202027320862,16.80571436882019,3.462810069322586,5.810742080211639,39.09481167793274,80.09807467460632,32.17199146747589,98.85259866714478,1.2149058282375336
279,Why is everyone saying they’re down bad when everytime ppl | know go out they don’t get hit on,93.79407167434692,2.1401584148406982,4.140172898769379,40.970104932785034,68.78189444541931,16.005145013332367,12.467828392982483,8.656295388936996,38.99249732494354,21.567007899284363,13.300745189189911,91.46553874015808,98.00999760627747,66.27089381217957
280,Who those girls talking in southern accents?,77.14329957962036,0.7956415414810181,3.542521968483925,9.95602235198021,12.86710500717163,2.579103596508503,7.395301014184952,1.8025727942585945,5.484532564878464,15.938551723957062,14.288721978664398,13.705524802207947,91.1288857460022,96.74651622772217
281,pretty sure my roommate hasn't taken a shower in a week @,12.956058979034424,0.04471719730645418,0.09174869046546519,0.3101144451647997,0.5129016004502773,0.7734612096101046,0.33953648526221514,0.16081647481769323,0.3654027823358774,0.545331509783864,0.6931892596185207,58.021169900894165,97.9152262210846,2.336421050131321
282,to the seniors that came to 113. come back you were so nice,32.665762305259705,4.840504005551338,4.178838804364204,5.344271659851074,12.106545269489288,4.4898636639118195,0.9431771002709866,0.9816859848797321,1.083633303642273,1.865733228623867,1.2962061911821365,77.76437997817993,98.76651763916016,8.069589734077454
283,why do people breathe so loud,9.225735813379288,1.7400935292243958,15.262021124362946,4.3038565665483475,3.0318809673190117,4.153821617364883,96.05045914649963,96.46354913711548,89.02781009674072,5.956029891967773,6.9900475442409515,85.12096405029297,88.27767372131348,47.59304225444794
284,How tf are people getting good grades and getting fucked up always. Upvote if you got  below a 3.3 GPA -,96.45829796791077,6.507197022438049,17.836277186870575,38.02077770233154,62.62984871864319,2.722732536494732,1.9956132397055626,4.641006514430046,4.767709970474243,7.369496673345566,3.2790306955575943,94.31122541427612,96.11454010009766,62.585484981536865
285,| feel terrible for however sleeps with me this weekend. My flatulence is beyond extraordinary,73.08895587921143,25.423690676689148,25.393137335777283,6.263584643602371,33.908361196517944,70.80863118171692,45.061466097831726,10.35856381058693,27.46238112449646,82.34752416610718,72.74009585380554,81.63926005363464,92.23729968070984,98.4351634979248
286,storming the dorms got me so concerned for the future of this school... y‘all gotta learn to have some fun keep the legacy  going,4.333045333623886,14.020523428916931,65.1465654373169,6.315814703702927,74.23855662345886,71.12152576446533,25.774553418159485,90.24196863174438,97.85065054893494,34.28630232810974,24.91454780101776,98.04801940917969,86.6724967956543,61.380571126937866
288,Tpain coming to du after the concert,20.761360228061676,1.2075923383235931,2.3332513868808746,3.6755170673131943,8.820124715566635,4.536240175366402,3.51533405482769,1.7660969868302345,2.6024308055639267,9.197995811700821,7.240787893533707,41.84001684188843,90.73249101638794,95.37455439567566
289,John jug has a monster shlong,92.32043027877808,3.7385307252407074,1.1318043805658817,0.611217925325036,16.227255761623383,52.833491563797,1.618100330233574,8.053392171859741,5.3878601640462875,13.735900819301605,3.7193648517131805,74.90606904029846,99.69167709350586,56.26125931739807
290,Do girls even twerk here?,1.7506785690784454,1.870078593492508,0.9968693368136883,2.0392704755067825,44.214627146720886,77.64832377433777,1.3533281162381172,61.32076978683472,51.64845585823059,86.3430917263031,45.49923837184906,99.94292855262756,85.06697416305542,68.20176243782043
291,Hope y'all had a good day W stay safe.,6.302354484796524,6.3709065318107605,97.156423330307,38.62139284610748,22.965890169143677,13.253991305828094,9.861157834529877,5.283322557806969,26.6677588224411,3.912174329161644,3.197941556572914,42.499491572380066,99.44597482681274,19.991514086723328
292,wtf Colgate mean that guests have to be over 18?? So are 18 year olds not allowed to attend t-pain??,98.19035530090332,27.09023952484131,27.117684483528137,68.50290298461914,2.58998516947031,4.666904732584953,72.08229899406433,21.58277928829193,27.0764023065567,17.543019354343414,14.777643978595734,96.28195762634277,98.07944297790527,99.81093406677246
293,Cuck-po can suck my horn,15.46652764081955,1.67453084141016,0.9720586240291595,1.0176606476306915,1.3627435080707073,20.48712819814682,66.01805686950684,25.32145082950592,24.83104318380356,18.83038729429245,7.601907104253769,88.36624026298523,84.05311703681946,36.49064600467682
294,is jug open,96.80887460708618,14.04823511838913,11.024817079305649,7.174328714609146,10.628174990415573,4.139181226491928,87.2096300125122,43.26561391353607,20.781585574150085,4.696222767233849,1.2415247038006783,1.9635485485196114,44.98652219772339,9.479893743991852
295,Don’t come to my dorm | will trauma dump immediately,5.064504966139793,0.26911471504718065,0.13287694891914725,2.5152532383799553,3.1089739874005318,2.8736399486660957,99.40266609191895,50.40881037712097,84.33095812797546,0.5237492267042398,0.4588973242789507,18.87523978948593,99.00200366973877,98.00242781639099
296,Boys that walk on their toes and have that little hop in their step give me the biggest ick I'm so sorry,2.758617326617241,17.117857933044434,14.608894288539886,0.8813721127808094,6.33615180850029,1.4572667889297009,2.2401556372642517,5.612700060009956,5.1486920565366745,5.344241484999657,3.324643522500992,19.26291435956955,89.13981318473816,75.16640424728394
297,“| haven't started it either” are the most comforting words for a college student,22.231358289718628,95.57174444198608,97.32600450515747,8.631497621536255,0.32472347375005484,3.1000830233097076,3.967195749282837,4.074961692094803,4.542665928602219,7.984361797571182,2.975510247051716,90.88114500045776,96.54126763343811,99.58964586257935
298,"Girls, if a dude walked up and said flat out, “Hey, btw, | really like you and would love to get to know you more” what would your genuine reaction be",59.39320921897888,0.21217423491179943,1.0037380270659924,0.46523758210241795,19.272048771381378,74.73758459091187,2.7999090030789375,0.235247821547091,3.5324420779943466,3.1944934278726578,5.041693150997162,37.17639446258545,99.38238859176636,4.457696154713631
299,rollsafe.org,2.173067443072796,2.807164750993252,4.780156910419464,3.055676259100437,39.8321658372879,29.420632123947144,38.18906545639038,8.712754398584366,19.81724500656128,28.23687195777893,39.71846401691437,89.62507843971252,99.47080612182617,95.2580451965332
300,y’all need to stop blacking out every night bc you're actually putting your friends through shit bc they have to take care of you,34.87301170825958,1.5404953621327877,0.9814751334488392,2.126515470445156,57.68890976905823,4.819374904036522,19.410301744937897,1.0368827730417252,2.4445686489343643,25.71016550064087,8.164014667272568,97.8627622127533,97.45409488677979,96.32877111434937
301,Person singing in the Burke Kitchen are you crying? | hope your okay,22.052328288555145,1.5312529169023037,8.127187937498093,4.067743197083473,17.055803537368774,9.135007858276367,3.059544786810875,12.756909430027008,27.66290009021759,35.12292206287384,3.9203763008117676,73.75982999801636,81.77983164787292,22.451041638851166
302,Who's storming east tonight &,45.294877886772156,2.8532693162560463,3.159576654434204,3.7900984287261963,0.20443468820303679,4.196342453360558,98.73121976852417,6.9428011775016785,5.155754461884499,61.69463396072388,38.240447640419006,99.79684948921204,98.72647523880005,5.288910865783691
